symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-04-03 00:00:00+00:00,195.35,196.5,193.15,193.25,23271830,47.550015791,47.8299365392,47.0145152293,47.0388561639,93087320,0.0,1.0
AAPL,2019-04-04 00:00:00+00:00,195.69,196.37,193.14,194.79,19114275,47.6327749687,47.7982933242,47.0120811358,47.4137065571,76457100,0.0,1.0
AAPL,2019-04-05 00:00:00+00:00,197.0,197.1,195.93,196.45,18526644,47.9516412123,47.975982147,47.6911932118,47.8177660719,74106576,0.0,1.0
AAPL,2019-04-08 00:00:00+00:00,200.1,200.23,196.34,196.42,25881697,48.7062101857,48.7378534007,47.7909910438,47.8104637915,103526788,0.0,1.0
AAPL,2019-04-09 00:00:00+00:00,199.5,202.85,199.23,200.32,35768237,48.560164578,49.3755858879,48.4944440545,48.7597602419,143072948,0.0,1.0
AAPL,2019-04-10 00:00:00+00:00,200.62,200.74,198.18,198.68,21695288,48.8327830458,48.8619921673,48.2388642409,48.360568914,86781152,0.0,1.0
AAPL,2019-04-11 00:00:00+00:00,198.95,201.0,198.44,200.85,20900808,48.4262894375,48.9252785974,48.3021506709,48.8887671954,83603232,0.0,1.0
AAPL,2019-04-12 00:00:00+00:00,198.87,200.14,196.21,199.2,27760668,48.4068166898,48.7159465596,47.7593478288,48.4871417741,111042672,0.0,1.0
AAPL,2019-04-15 00:00:00+00:00,199.23,199.85,198.01,198.58,17536646,48.4944440545,48.6453578492,48.1974846521,48.3362279794,70146584,0.0,1.0
AAPL,2019-04-16 00:00:00+00:00,199.25,201.37,198.56,199.46,25696385,48.4993122414,49.0153400555,48.3313597925,48.5504282041,102785540,0.0,1.0
AAPL,2019-04-17 00:00:00+00:00,203.13,203.38,198.61,199.54,28906780,49.4437405049,49.5045928414,48.3435302598,48.5699009518,115627120,0.0,1.0
AAPL,2019-04-18 00:00:00+00:00,203.86,204.15,202.52,203.12,24195766,49.6214293277,49.6920180381,49.2952608037,49.4413064114,96783064,0.0,1.0
AAPL,2019-04-22 00:00:00+00:00,204.53,204.94,202.34,202.83,19439545,49.7845135896,49.8843114216,49.2514471213,49.370717701,77758180,0.0,1.0
AAPL,2019-04-23 00:00:00+00:00,207.48,207.75,203.9,204.43,23322991,50.5025711611,50.5682916846,49.6311657015,49.760172655,93291964,0.0,1.0
AAPL,2019-04-24 00:00:00+00:00,207.16,208.48,207.05,207.36,17540609,50.4246801703,50.7459805074,50.3979051422,50.4733620395,70162436,0.0,1.0
AAPL,2019-04-25 00:00:00+00:00,205.28,207.76,205.12,206.83,18543206,49.9670705993,50.570725778,49.9281251039,50.344355086,74172824,0.0,1.0
AAPL,2019-04-26 00:00:00+00:00,204.3,205.0,202.12,204.9,18649102,49.72852944,49.8989159824,49.1978970652,49.8745750478,74596408,0.0,1.0
AAPL,2019-04-29 00:00:00+00:00,204.61,205.97,203.86,204.4,22204716,49.8039863373,50.1350230483,49.6214293277,49.7528703746,88818864,0.0,1.0
AAPL,2019-04-30 00:00:00+00:00,200.67,203.4,199.11,203.06,46534923,48.8449535131,49.5094610284,48.4652349329,49.4267018506,186139692,0.0,1.0
AAPL,2019-05-01 00:00:00+00:00,210.52,215.31,209.23,209.88,64827328,51.2425355737,52.4084663423,50.928537517,51.0867535921,259309312,0.0,1.0
AAPL,2019-05-02 00:00:00+00:00,209.15,212.65,208.13,209.84,31996324,50.9090647693,51.7609974812,50.6607872362,51.0770172183,127985296,0.0,1.0
AAPL,2019-05-03 00:00:00+00:00,211.75,211.84,210.23,210.89,20892378,51.5419290696,51.5638359108,51.1719468633,51.3325970318,83569512,0.0,1.0
AAPL,2019-05-06 00:00:00+00:00,208.48,208.84,203.5,204.29,32443113,50.7459805074,50.833607872,49.533801963,49.7260953465,129772452,0.0,1.0
AAPL,2019-05-07 00:00:00+00:00,202.86,207.42,200.83,205.88,38763698,49.3780199814,50.4879666003,48.8838990085,50.1131162071,155054792,0.0,1.0
AAPL,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504,49.3877563552,49.9816751601,49.1078356071,49.144347009,105358016,0.0,1.0
AAPL,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607,48.8571239804,49.0907969528,47.8688820346,48.7792329896,139634428,0.0,1.0
AAPL,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.42,41208712,48.1828800913,48.590961082,47.1052530439,48.2415264612,164834848,0.77,1.0
AAPL,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623,45.3825159273,46.3013090562,44.681203087,45.868792078,229722492,0.0,1.0
AAPL,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677,46.1009339589,46.3550682286,45.3067643662,45.5511242409,146118708,0.0,1.0
AAPL,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718,46.6531872757,46.8560059717,45.4558238897,45.5169138584,106178872,0.0,1.0
AAPL,2019-05-16 00:00:00+00:00,190.08,192.47,188.84,189.91,33031364,46.447924981,47.0319450815,46.1449187364,46.4063838023,132125456,0.0,1.0
AAPL,2019-05-17 00:00:00+00:00,189.0,190.9,186.76,186.93,32879090,46.1840163163,46.6483000782,45.636650197,45.6781913757,131516360,0.0,1.0
AAPL,2019-05-20 00:00:00+00:00,183.09,184.35,180.28,183.52,38612290,44.7398494569,45.047742899,44.053198209,44.844924203,154449160,0.0,1.0
AAPL,2019-05-21 00:00:00+00:00,186.6,188.0,184.7,185.22,28364848,45.5975526171,45.9396564416,45.1332688552,45.26033599,113459392,0.0,1.0
AAPL,2019-05-22 00:00:00+00:00,182.78,185.71,182.55,184.66,29748556,44.6640978958,45.3800723286,44.6078951246,45.1234944602,118994224,0.0,1.0
AAPL,2019-05-23 00:00:00+00:00,179.66,180.54,177.81,179.8,36529736,43.9016950867,44.1167317764,43.4496293185,43.9359054692,146118944,0.0,1.0
AAPL,2019-05-24 00:00:00+00:00,178.97,182.14,178.62,180.2,23714686,43.7330867732,44.507707576,43.647560817,44.0336494191,94858744,0.0,1.0
AAPL,2019-05-28 00:00:00+00:00,178.23,180.59,177.91,178.92,27948160,43.5522604659,44.1289497702,43.474065306,43.7208687795,111792640,0.0,1.0
AAPL,2019-05-29 00:00:00+00:00,177.38,179.35,176.0,176.42,28481165,43.3445545724,43.8259435256,43.0073379454,43.1099690927,113924660,0.0,1.0
AAPL,2019-05-30 00:00:00+00:00,178.3,179.23,176.67,177.95,21218412,43.5693656571,43.7966203406,43.1710590614,43.483839701,84873648,0.0,1.0
AAPL,2019-05-31 00:00:00+00:00,175.07,177.99,174.99,176.23,27043584,42.7800832619,43.493614096,42.7605344719,43.0635407165,108174336,0.0,1.0
AAPL,2019-06-03 00:00:00+00:00,173.3,177.92,170.27,175.6,40396069,42.3475662837,43.4765089048,41.6071558634,42.9095939955,161584276,0.0,1.0
AAPL,2019-06-04 00:00:00+00:00,179.64,179.83,174.52,175.44,30967961,43.8968078892,43.9432362654,42.6456853308,42.8704964155,123871844,0.0,1.0
AAPL,2019-06-05 00:00:00+00:00,182.54,184.99,181.14,184.28,29773427,44.6054515258,45.2041332188,44.2633477013,45.0306377078,119093708,0.0,1.0
AAPL,2019-06-06 00:00:00+00:00,185.22,185.47,182.15,183.08,22526311,45.26033599,45.3214259587,44.5101511747,44.7374058582,90105244,0.0,1.0
AAPL,2019-06-07 00:00:00+00:00,190.15,191.92,185.77,186.51,30684393,46.4650301722,46.8975471504,45.3947339211,45.5755602283,122737572,0.0,1.0
AAPL,2019-06-10 00:00:00+00:00,192.58,195.37,191.62,191.81,26220851,47.0588246677,47.7405887181,46.824239188,46.8706675642,104883404,0.0,1.0
AAPL,2019-06-11 00:00:00+00:00,194.81,196.0,193.6,194.86,26932882,47.6037471883,47.8945354391,47.3080717399,47.615965182,107731528,0.0,1.0
AAPL,2019-06-12 00:00:00+00:00,194.19,195.97,193.39,193.95,18253189,47.452244066,47.8872046429,47.2567561662,47.393597696,73012756,0.0,1.0
AAPL,2019-06-13 00:00:00+00:00,194.15,196.79,193.6,194.7,21674625,47.442469671,48.0875797402,47.3080717399,47.5768676021,86698500,0.0,1.0
AAPL,2019-06-14 00:00:00+00:00,192.74,193.59,190.3,191.55,18761474,47.0979222477,47.3056281411,46.5016841534,46.8071339968,75045896,0.0,1.0
AAPL,2019-06-17 00:00:00+00:00,193.89,194.96,192.17,192.9,14669144,47.3789361036,47.6404011695,46.9586371191,47.1370198276,58676576,0.0,1.0
AAPL,2019-06-18 00:00:00+00:00,198.45,200.29,195.21,196.05,26551004,48.4932171321,48.9428393016,47.7014911381,47.9067534329,106204016,0.0,1.0
AAPL,2019-06-19 00:00:00+00:00,197.87,199.88,197.31,199.68,21124235,48.3514884048,48.8426517529,48.214646875,48.793779778,84496940,0.0,1.0
AAPL,2019-06-20 00:00:00+00:00,199.46,200.61,198.03,200.37,21513988,48.7400206056,49.0210344615,48.3905859848,48.9623880915,86055952,0.0,1.0
AAPL,2019-06-21 00:00:00+00:00,198.78,200.85,198.15,198.8,47800589,48.5738558908,49.0796808314,48.4199091697,48.5787430883,191202356,0.0,1.0
AAPL,2019-06-24 00:00:00+00:00,198.58,200.16,198.17,198.54,18220421,48.5249839158,48.9110725179,48.4247963672,48.5152095209,72881684,0.0,1.0
AAPL,2019-06-25 00:00:00+00:00,195.57,199.26,195.29,198.43,21070334,47.789460693,48.6911486306,47.7210399281,48.4883299346,84281336,0.0,1.0
AAPL,2019-06-26 00:00:00+00:00,199.8,200.99,197.35,197.77,26067512,48.823102963,49.1138912138,48.22442127,48.3270524173,104270048,0.0,1.0
AAPL,2019-06-27 00:00:00+00:00,199.74,201.57,199.57,200.29,20899717,48.8084413705,49.2556199412,48.7669001918,48.9428393016,83598868,0.0,1.0
AAPL,2019-06-28 00:00:00+00:00,197.92,199.5,197.05,198.68,31110642,48.3637063986,48.7497950006,48.1511133076,48.5494199033,124442568,0.0,1.0
AAPL,2019-07-01 00:00:00+00:00,201.55,204.49,200.65,203.17,27316739,49.2507327437,49.9691507753,49.0308088565,49.6465957407,109266956,0.0,1.0
AAPL,2019-07-02 00:00:00+00:00,202.73,203.13,201.36,201.41,16935217,49.5390773958,49.6368213457,49.2043043675,49.2165223612,67740868,0.0,1.0
AAPL,2019-07-03 00:00:00+00:00,204.41,204.44,202.69,203.28,11362045,49.9496019853,49.9569327815,49.5293030008,49.6734753269,45448180,0.0,1.0
AAPL,2019-07-05 00:00:00+00:00,204.23,205.08,202.9,203.35,17265518,49.9056172078,50.1133231013,49.5806185745,49.6905805181,69062072,0.0,1.0
AAPL,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628,48.8768621354,49.2140787625,48.4834427372,49.0699064364,101354512,0.0,1.0
AAPL,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015,49.1749811825,49.2409583487,48.581186687,48.6764870382,82312060,0.0,1.0
AAPL,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138,49.6612573332,49.7834372705,49.2531763424,49.3240407061,71588552,0.0,1.0
AAPL,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842,49.2996047186,49.9447147878,49.2898303236,49.6808061231,80767368,0.0,1.0
AAPL,2019-07-12 00:00:00+00:00,203.3,204.0,202.2,202.45,17595212,49.6783625244,49.8494144367,49.4095666622,49.4706566309,70380848,0.0,1.0
AAPL,2019-07-15 00:00:00+00:00,205.21,205.87,204.0,204.09,16947420,50.145089885,50.3063674023,49.8494144367,49.8714068254,67789680,0.0,1.0
AAPL,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816,49.971594374,50.3650137723,49.7272344993,49.9935867627,67467264,0.0,1.0
AAPL,2019-07-17 00:00:00+00:00,203.35,205.09,203.27,204.05,14107450,49.6905805181,50.1157667001,49.6710317281,49.8616324304,56429800,0.0,1.0
AAPL,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204.0,18582161,50.2550518286,50.3088110011,49.7761064743,49.8494144367,74328644,0.0,1.0
AAPL,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307,49.5048670134,50.4603141234,49.4486642422,50.2868186124,83717228,0.0,1.0
AAPL,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932,50.6362532332,50.6386968319,49.7541140855,49.7638884805,89111728,0.0,1.0
AAPL,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210,51.0321162302,51.0492214214,50.6533584244,50.9392594778,73420840,0.0,1.0
AAPL,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567,50.9905750515,51.1078677913,50.6240352394,50.7462151768,59966268,0.0,1.0
AAPL,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535,50.5873812582,51.12986018,50.5165168946,51.0443342239,55638140,0.0,1.0
AAPL,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874,50.763320368,51.2495965186,50.6167044432,50.6997868006,70475496,0.0,1.0
AAPL,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389,51.2373785249,51.4719640046,50.9343722803,50.9392594778,86693556,0.0,1.0
AAPL,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718,51.0174546377,51.3546712648,50.6582456219,51.0125674402,135742872,0.0,1.0
AAPL,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361,52.0584277039,54.09394546,51.6332415219,52.8843640803,277125444,0.0,1.0
AAPL,2019-08-01 00:00:00+00:00,208.43,218.03,206.74,213.9,54017922,50.9319286815,53.2777834786,50.5189604933,52.2685771961,216071688,0.0,1.0
AAPL,2019-08-02 00:00:00+00:00,204.02,206.43,201.63,205.53,40862122,49.8543016342,50.4432089322,49.2702815337,50.2232850449,163448488,0.0,1.0
AAPL,2019-08-05 00:00:00+00:00,193.34,198.65,192.58,197.99,52392969,47.2445381725,48.5420891071,47.0588246677,48.3808115898,209571876,0.0,1.0
AAPL,2019-08-06 00:00:00+00:00,197.0,198.07,194.04,196.31,35824787,48.1388953138,48.4003603798,47.4155900848,47.9702870003,143299148,0.0,1.0
AAPL,2019-08-07 00:00:00+00:00,199.04,199.56,193.82,195.41,33364400,48.6373894582,48.764456593,47.3618309123,47.7503631131,133457600,0.0,1.0
AAPL,2019-08-08 00:00:00+00:00,203.43,203.53,199.39,200.2,27009523,49.7101293081,49.7345652956,48.7229154143,48.9208469128,108038092,0.0,1.0
AAPL,2019-08-09 00:00:00+00:00,200.99,202.76,199.29,201.3,24619746,49.3020483174,49.7362222838,48.8850450727,49.3780900855,98478984,0.77,1.0
AAPL,2019-08-12 00:00:00+00:00,200.48,202.05,199.15,199.62,22481889,49.176947344,49.5620621052,48.850703629,48.9659927614,89927556,0.0,1.0
AAPL,2019-08-13 00:00:00+00:00,208.97,212.14,200.48,201.02,47539786,51.2595106069,52.0370990101,49.176947344,49.3094071981,190159144,0.0,1.0
AAPL,2019-08-14 00:00:00+00:00,202.75,206.44,202.59,203.16,36547443,49.7337693236,50.6389116605,49.6945219594,49.8343406943,146189772,0.0,1.0
AAPL,2019-08-15 00:00:00+00:00,201.74,205.14,199.67,203.46,27883363,49.4860203371,50.3200268263,48.9782575627,49.9079295022,111533452,0.0,1.0
AAPL,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624,50.653629422,50.8155247994,50.0011419922,50.1090722437,115254496,0.0,1.0
AAPL,2019-08-19 00:00:00+00:00,210.35,212.73,210.03,210.62,24431915,51.5980191231,52.1818236656,51.5195243947,51.6642490502,97727660,0.0,1.0
AAPL,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529,51.6004720834,52.3339072019,51.5906602423,51.728026017,107678116,0.0,1.0
AAPL,2019-08-21 00:00:00+00:00,212.64,213.65,211.6,212.99,21564747,52.1597470233,52.4074960098,51.9046391559,52.2456006324,86258988,0.0,1.0
AAPL,2019-08-22 00:00:00+00:00,212.46,214.44,210.75,213.19,22267819,52.1155937385,52.6012798705,51.6961375336,52.2946598377,89071276,0.0,1.0
AAPL,2019-08-23 00:00:00+00:00,202.64,212.05,201.0,209.43,46882843,49.7067867607,52.0150223678,49.3045012776,51.372346779,187531372,0.0,1.0
AAPL,2019-08-26 00:00:00+00:00,206.49,207.19,205.06,205.86,26066130,50.6511764618,50.8228836802,50.3004031442,50.4966399652,104264520,0.0,1.0
AAPL,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344,50.0796367206,51.1564862759,49.9251002241,50.9872320177,103589376,0.0,1.0
AAPL,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632,50.4156922766,50.4622985216,49.8735880585,50.064918959,63830528,0.0,1.0
AAPL,2019-08-29 00:00:00+00:00,209.01,209.32,206.66,208.5,21007652,51.2693224479,51.3453642161,50.6928767862,51.1442214745,84030608,0.0,1.0
AAPL,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561,51.2030925209,51.6225487258,50.8253366404,51.5514128781,84650244,0.0,1.0
AAPL,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574,50.457392601,50.7713715146,50.0943544822,50.6364587002,80238296,0.0,1.0
AAPL,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820,51.3134757327,51.3846115803,50.8547721636,51.1172389117,76867280,0.0,1.0
AAPL,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212.0,23946984,52.3167364801,52.4859907382,51.8825625136,52.0027575664,95787936,0.0,1.0
AAPL,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294,52.3118305595,52.59637395,52.1278585398,52.5056144203,77449176,0.0,1.0
AAPL,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401,52.5350499434,53.091871923,51.774632262,52.699398281,109237604,0.0,1.0
AAPL,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931,53.1556488899,53.175272572,51.9316217188,52.4590081753,127111724,0.0,1.0
AAPL,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646,54.8457385108,54.8751740339,53.4083037969,53.4917044458,177158584,0.0,1.0
AAPL,2019-09-12 00:00:00+00:00,223.09,226.42,222.86,224.8,32226669,54.7230904976,55.5399262651,54.6666724116,55.1425467025,128906676,0.0,1.0
AAPL,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220.0,39763296,53.6585057437,54.1589096372,53.2341436183,53.9651257765,159053184,0.0,1.0
AAPL,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141,53.9405961739,53.9970142599,53.3666034724,53.4083037969,84632564,0.0,1.0
AAPL,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468,54.1368329949,54.166268518,53.7492652734,53.9553139355,73545872,0.0,1.0
AAPL,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093,54.6445957692,54.6642194513,53.8277600018,54.2251395643,102572372,0.0,1.0
AAPL,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876,54.2006099617,54.8874388352,54.0558853062,54.4581707893,88751504,0.0,1.0
AAPL,2019-09-20 00:00:00+00:00,217.73,222.56,217.47,221.38,57977094,53.4083037969,54.5930836037,53.3445268301,54.3036342927,231908376,0.0,1.0
AAPL,2019-09-23 00:00:00+00:00,218.72,219.84,217.65,218.95,19419648,53.6511468629,53.9258784123,53.3886801148,53.7075649489,77678592,0.0,1.0
AAPL,2019-09-24 00:00:00+00:00,217.68,222.49,217.19,221.03,31434367,53.3960389956,54.5759128819,53.2758439427,54.2177806835,125737468,0.0,1.0
AAPL,2019-09-25 00:00:00+00:00,221.03,221.5,217.14,218.55,22481006,54.2177806835,54.3330698159,53.2635791414,53.6094465384,89924024,0.0,1.0
AAPL,2019-09-26 00:00:00+00:00,219.89,220.94,218.83,220.0,19088312,53.9381432136,54.1957040412,53.6781294258,53.9651257765,76353248,0.0,1.0
AAPL,2019-09-27 00:00:00+00:00,218.82,220.96,217.28,220.54,25361285,53.6756764655,54.2006099617,53.2979205851,54.0975856307,101445140,0.0,1.0
AAPL,2019-09-30 00:00:00+00:00,223.97,224.58,220.79,220.9,26318583,54.9389510007,55.0885815768,54.1589096372,54.1858922001,105274332,0.0,1.0
AAPL,2019-10-01 00:00:00+00:00,224.59,228.22,224.2,225.07,36187163,55.091034537,55.9814591123,54.9953690868,55.2087766296,144748652,0.0,1.0
AAPL,2019-10-02 00:00:00+00:00,218.96,223.58,217.93,223.06,35767257,53.7100179092,54.8432855505,53.4573630022,54.7157316168,143069028,0.0,1.0
AAPL,2019-10-03 00:00:00+00:00,220.82,220.96,215.13,218.43,30352686,54.166268518,54.2006099617,52.7705341286,53.5800110153,121410744,0.0,1.0
AAPL,2019-10-04 00:00:00+00:00,227.01,227.49,223.89,225.64,34755553,55.6846509206,55.8023930132,54.9193273186,55.3485953646,139022212,0.0,1.0
AAPL,2019-10-07 00:00:00+00:00,227.06,229.93,225.84,226.27,30889269,55.6969157219,56.4009153172,55.3976545698,55.5031318611,123557076,0.0,1.0
AAPL,2019-10-08 00:00:00+00:00,224.4,228.06,224.33,225.82,29282700,55.044428292,55.9422117481,55.0272575702,55.3927486493,117130800,0.0,1.0
AAPL,2019-10-09 00:00:00+00:00,227.03,227.79,225.64,227.03,19029424,55.6895568411,55.875981821,55.3485953646,55.6895568411,76117696,0.0,1.0
AAPL,2019-10-10 00:00:00+00:00,230.09,230.44,227.3,227.93,28962984,56.4401626814,56.5260162906,55.7557867682,55.9103232647,115851936,0.0,1.0
AAPL,2019-10-11 00:00:00+00:00,236.21,237.64,232.31,232.95,41990210,57.9413743621,58.2921476797,56.9847198597,57.1417093165,167960840,0.0,1.0
AAPL,2019-10-14 00:00:00+00:00,235.87,238.13,234.67,234.9,24413484,57.8579737132,58.4123427325,57.5636184817,57.6200365677,97653936,0.0,1.0
AAPL,2019-10-15 00:00:00+00:00,235.32,237.65,234.88,236.39,23040483,57.7230608988,58.2946006399,57.6151306472,57.9855276469,92161932,0.0,1.0
AAPL,2019-10-16 00:00:00+00:00,234.37,235.24,233.2,233.37,19286694,57.4900296738,57.7034372167,57.2030333231,57.2447336476,77146776,0.0,1.0
AAPL,2019-10-17 00:00:00+00:00,235.28,236.15,233.52,235.09,17272897,57.7132490577,57.9266566006,57.2815280515,57.6666428127,69091588,0.0,1.0
AAPL,2019-10-18 00:00:00+00:00,236.41,237.58,234.29,234.59,24248023,57.9904335674,58.2774299181,57.4704059917,57.5439947996,96992092,0.0,1.0
AAPL,2019-10-21 00:00:00+00:00,240.51,240.99,237.32,237.52,21811567,58.996147275,59.1138893676,58.2136529513,58.2627121565,87246268,0.0,1.0
AAPL,2019-10-22 00:00:00+00:00,239.96,242.2,239.62,241.16,22684001,58.8612344606,59.4106975594,58.7778338117,59.1555896921,90736004,0.0,1.0
AAPL,2019-10-23 00:00:00+00:00,243.18,243.24,241.22,242.1,19932545,59.6510876651,59.6658054267,59.1703074537,59.3861679568,79730180,0.0,1.0
AAPL,2019-10-24 00:00:00+00:00,243.58,244.8,241.81,244.51,17916255,59.7492060756,60.0484672277,59.3150321092,59.9773313801,71665020,0.0,1.0
AAPL,2019-10-25 00:00:00+00:00,246.58,246.73,242.88,243.16,18369296,60.4850941544,60.5218885583,59.5774988573,59.6461817446,73477184,0.0,1.0
AAPL,2019-10-28 00:00:00+00:00,249.05,249.25,246.72,247.42,23655368,61.0909753393,61.1400345445,60.5194355981,60.6911428165,94621472,0.0,1.0
AAPL,2019-10-29 00:00:00+00:00,243.29,249.75,242.57,248.97,35709867,59.678070228,61.2626825576,59.5014570891,61.0713516572,142839468,0.0,1.0
AAPL,2019-10-30 00:00:00+00:00,243.26,245.3,241.21,244.76,31130522,59.6707113472,60.1711152408,59.1678544934,60.0386553866,124522088,0.0,1.0
AAPL,2019-10-31 00:00:00+00:00,248.76,249.17,237.26,247.24,34790520,61.0198394916,61.1204108624,58.1989351897,60.6469895317,139162080,0.0,1.0
AAPL,2019-11-01 00:00:00+00:00,255.82,255.93,249.16,249.54,37781334,62.751629437,62.7786119999,61.1179579022,61.2111703921,151125336,0.0,1.0
AAPL,2019-11-04 00:00:00+00:00,257.5,257.85,255.38,257.33,25817952,63.1637267611,63.2495803703,62.6436991855,63.1220264367,103271808,0.0,1.0
AAPL,2019-11-05 00:00:00+00:00,257.13,258.19,256.32,257.05,19974427,63.0729672314,63.3329810193,62.8742774502,63.0533435493,79897708,0.0,1.0
AAPL,2019-11-06 00:00:00+00:00,257.24,257.49,255.37,256.77,18966124,63.0999497943,63.1612738009,62.6412462252,62.984660662,75864496,0.0,1.0
AAPL,2019-11-07 00:00:00+00:00,259.43,260.35,258.11,258.74,23735083,63.826026032,64.0523681819,63.5012742517,63.6562694196,94940332,0.77,1.0
AAPL,2019-11-08 00:00:00+00:00,260.14,260.44,256.85,258.69,17520495,64.000703126,64.0745103488,63.191283916,63.6439682158,70081980,0.0,1.0
AAPL,2019-11-11 00:00:00+00:00,262.2,262.47,258.28,258.3,20507459,64.5075127225,64.573939223,63.5430983446,63.5480188262,82029836,0.0,1.0
AAPL,2019-11-12 00:00:00+00:00,261.96,262.79,260.92,261.55,21847226,64.4484669443,64.6526669273,64.1926019052,64.3475970731,87388904,0.0,1.0
AAPL,2019-11-13 00:00:00+00:00,264.47,264.78,261.07,261.13,25817593,65.065987375,65.1422548385,64.2295055166,64.2442669612,103270372,0.0,1.0
AAPL,2019-11-14 00:00:00+00:00,262.64,264.88,262.1,263.75,22395556,64.6157633159,65.1668572461,64.4829103149,64.8888500403,89582224,0.0,1.0
AAPL,2019-11-15 00:00:00+00:00,265.76,265.78,263.01,263.68,25093666,65.383358433,65.3882789145,64.706792224,64.871628355,100374664,0.0,1.0
AAPL,2019-11-18 00:00:00+00:00,267.1,267.43,264.23,265.8,21700897,65.7130306948,65.7942186399,65.0069415967,65.393199396,86803588,0.0,1.0
AAPL,2019-11-19 00:00:00+00:00,266.29,268.0,265.39,267.9,19069597,65.5137511933,65.9344523632,65.2923295249,65.9098499556,76278388,0.0,1.0
AAPL,2019-11-20 00:00:00+00:00,263.19,266.08,260.4,265.54,26609919,64.7510765577,65.4620861373,64.0646693857,65.3292331363,106439676,0.0,1.0
AAPL,2019-11-21 00:00:00+00:00,262.01,264.01,261.18,263.69,30348778,64.4607681481,64.9528163,64.256568165,64.8740885957,121395112,0.0,1.0
AAPL,2019-11-22 00:00:00+00:00,261.78,263.18,260.84,262.59,16331263,64.4041826106,64.748616317,64.1729199792,64.6034621121,65325052,0.0,1.0
AAPL,2019-11-25 00:00:00+00:00,266.37,266.44,262.52,262.71,21029517,65.5334331193,65.5506548047,64.5862404268,64.6329850012,84118068,0.0,1.0
AAPL,2019-11-26 00:00:00+00:00,264.29,267.16,262.5,266.94,26334882,65.0217030413,65.7277921394,64.5813199453,65.6736668427,105339528,0.0,1.0
AAPL,2019-11-27 00:00:00+00:00,267.84,267.98,265.31,265.58,16386122,65.895088511,65.9295318817,65.2726475988,65.3390740993,65544488,0.0,1.0
AAPL,2019-11-29 00:00:00+00:00,267.25,268.0,265.9,266.6,11654363,65.7499343062,65.9344523632,65.4178018036,65.5900186568,46617452,0.0,1.0
AAPL,2019-12-02 00:00:00+00:00,264.16,268.25,263.45,267.27,23693550,64.9897199114,65.9959583822,64.8150428175,65.7548547877,94774200,0.0,1.0
AAPL,2019-12-03 00:00:00+00:00,259.45,259.53,256.29,258.31,29377268,63.8309465135,63.8506284396,63.0535104334,63.5504790669,117509072,0.0,1.0
AAPL,2019-12-04 00:00:00+00:00,261.74,263.31,260.68,261.07,16810388,64.3943416475,64.7805994468,64.133556127,64.2295055166,67241552,0.0,1.0
